tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2021-07-14,SABIRA,1,0,4,0
2021-07-15,SABIRA,0,3,0,21
2021-07-16,SABIRA,4,1,29,10
2021-07-17,SABIRA,0,1,0,5
2021-07-18,SABIRA,1,2,4,11
2021-07-19,SABIRA,1,0,16,0
2021-07-20,SABIRA,0,1,0,10
2021-07-21,SABIRA,2,1,17,8
2021-07-22,SABIRA,0,1,0,9
2021-07-23,SABIRA,1,0,11,0
2021-07-24,SABIRA,0,0,0,0
2021-07-25,SABIRA,0,1,0,8
2021-07-26,SABIRA,1,0,10,0
2021-07-27,SABIRA,1,2,17,22
2021-07-28,SABIRA,1,0,8,0
2021-07-29,SABIRA,0,1,0,4
2021-07-30,SABIRA,1,0,5,0
2021-07-31,SABIRA,0,0,0,0
