tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2020-06-18,HARAPAN,2,3,8,26
2020-06-19,HARAPAN,1,4,12,135
2020-06-20,HARAPAN,3,1,190,12
2020-06-21,HARAPAN,1,2,3,23
2020-06-22,HARAPAN,0,2,0,15
2020-06-23,HARAPAN,0,2,0,63
2020-06-24,HARAPAN,1,2,3,26
2020-06-25,HARAPAN,2,4,33,26
2020-06-26,HARAPAN,0,3,0,55
2020-06-27,HARAPAN,2,0,88,0
2020-06-28,HARAPAN,1,2,8,15
2020-06-29,HARAPAN,1,2,5,4
2020-06-30,HARAPAN,0,1,0,8
2020-06-01,SABIRA,2,1,5,0
2020-06-02,SABIRA,0,1,0,2
2020-06-03,SABIRA,0,1,0,6
2020-06-04,SABIRA,1,0,13,0
2020-06-05,SABIRA,0,1,0,9
2020-06-06,SABIRA,1,0,12,0
2020-06-07,SABIRA,0,1,0,27
2020-06-08,SABIRA,1,0,4,0
2020-06-09,SABIRA,0,1,0,4
2020-06-10,SABIRA,1,1,8,13
2020-06-11,SABIRA,0,0,0,0
2020-06-12,SABIRA,1,1,15,6
2020-06-13,SABIRA,0,1,0,27
2020-06-14,SABIRA,1,2,15,19
2020-06-15,SABIRA,1,0,10,0
2020-06-16,SABIRA,0,1,0,6
2020-06-17,SABIRA,1,0,9,0
2020-06-18,SABIRA,0,0,0,0
2020-06-19,SABIRA,0,1,0,5
2020-06-20,SABIRA,1,0,15,0
2020-06-21,SABIRA,0,1,0,3
2020-06-22,SABIRA,1,0,5,0
2020-06-23,SABIRA,0,1,0,2
2020-06-24,SABIRA,1,0,3,0
2020-06-25,SABIRA,0,1,0,12
2020-06-26,SABIRA,1,1,12,9
2020-06-27,SABIRA,1,0,10,0
2020-06-28,SABIRA,0,1,0,3
2020-06-29,SABIRA,2,0,18,0
2020-06-30,SABIRA,0,1,0,2
